,cp,pays,ville,surface,nbPiece,idTypeBien,nbChambre,prix
70,59200,France,Tourcoing,180,4,9,4,310000
71,59260,France,Hellemmes-Lille,140,5,9,3,357000
72,59100,France,Roubaix,220,6,9,4,365000
73,59200,France,Tourcoing,301,5,9,1,448000
74,59000,France,Lille,222,1,9,3,458000
75,59510,France,Hem,200,6,9,3,470000
76,59000,France,Lille,320,5,9,5,520000
77,59000,France,Lille,180.61,4,9,3,520000
78,59000,France,Lille,161,8,9,3,880000
79,59000,France,Lille,473,4,9,3,149000
80,59700,France,Marcq en Baroeul,152.88,6,9,2,200000
81,59000,France,Lille,326,5,9,4,218000
82,59540,France,Caudry,110,3,9,2,240000
83,59200,France,Tourcoing,106,7,9,2,245000
84,59200,France,Tourcoing,250,4,9,5,399000
85,59000,France,Lille,90,4,9,5,450000
86,59139,France,Wattignies,126,9,9,4,480000
87,59100,France,Roubaix,270,9,9,3,525000
88,59200,France,Tourcoing,298,7,9,1,123500
89,59200,France,Tourcoing,301.8,5,9,3,165000
90,59110,France,La Madeleine,200,3,9,2,168000
91,59280,France,Armentieres,63,4,9,1,185000
92,59280,France,Armentieres,125,3,9,2,193000
93,59200,France,Tourcoing,100,2,9,2,219000
94,59100,France,Roubaix,112.97,3,9,2,220000
95,59200,France,Tourcoing,100,4,9,4,235000
96,59200,France,Tourcoing,101,3,9,1,241500
97,59200,France,Tourcoing,139,5,9,,
98,59200,France,Tourcoing,150,5,9,,
99,59136,France,Wavrin,100,,9,,
100,59790,France,Ronchin,135,3,9,2,249000
101,59200,France,Tourcoing,152.92,4,9,3,249000
102,59113,France,Seclin,131.78,4,9,3,310000
103,59155,France,Faches-Thumesnil,145,4,9,3,345000
104,59155,France,Faches-Thumesnil,230,5,9,4,362000
105,59000,France,Lille,130,5,9,3,375000
106,59155,France,Faches-Thumesnil,157,3,9,2,378000
107,59200,France,Tourcoing,380,5,9,4,420000
108,59200,France,Tourcoing,90,3,9,2,148000
109,59200,France,Tourcoing,69,3,9,2,179000
110,59200,France,Tourcoing,101,4,9,2,189000
111,59200,France,Tourcoing,80,3,9,2,189000
112,59200,France,Tourcoing,130,4,9,3,199000
113,59200,France,Tourcoing,130,3,9,2,249000
114,59118,France,Wambrechies,125,4,9,3,420000
115,59100,France,Roubaix,580,10,9,1,490000
116,59100,France,Roubaix,112,2,9,1,183750
117,59000,France,Lille,222,4,9,3,473000
118,59350,France,Saint-André-Lez-Lille,216,4,9,3,349000
119,59200,France,Tourcoing,131,3,9,3,280000
120,59200,France,Tourcoing,68,4,9,2,134000
121,59100,France,Roubaix,270,3,9,3,199000
122,59200,France,Tourcoing,125,3,9,2,225000
123,59200,France,Tourcoing,110,4,9,2,229000
124,59200,France,Tourcoing,160,5,9,3,230000
125,59155,France,Faches-Thumesnil,156,1,9,4,245000
126,59136,France,Wavrin,300,1,9,1,262500
127,59200,France,Tourcoing,55,3,9,1,95000
128,59200,France,Tourcoing,167,3,9,1,127000
129,59100,France,Roubaix,105,4,9,2,198000
130,59200,France,Tourcoing,236,6,9,3,219000
131,59490,France,Somain,260,7,9,3,221400
132,59200,France,Tourcoing,255,4,9,4,299000
133,59500,France,Douai,150,4,9,3,109900
134,59200,France,Tourcoing,112,2,9,1,229000
135,59200,France,Tourcoing,,,9,,90000
0,63450,France,St Sandoux,45,1,9,1,16000
1,63550,France,Saint-Rémy-sur-Durolle,200,1,9,1,29000
0,66660,France,Port Vendres,130,1,9,1,185000
1,66100,France,Perpignan,108,1,9,2,139000
2,66660,France,Port Vendres,115,1,9,3,289000
3,66170,France,Millas,70,1,9,,44000
0,67230,France,Sand,235,5,9,3,350000
1,67000,France,Strasbourg,100,4,9,3,360000
2,67100,France,Strasbourg,331,7,9,1,375000
3,67130,France,La Broque,140,4,9,5,85000
4,67000,France,Strasbourg,72,3,9,2,179000
5,67190,France,Mutzig,138,3,9,1,195900
6,67200,France,Strasbourg,85,,9,,169000
0,69009,France,Lyon 9ème,51,1,9,1,190000
1,69007,France,Lyon 7ème,86.54,6,9,1,135000
2,69001,France,Lyon 1er,105,1,9,4,325000
3,69004,France,Lyon 4ème,79,2,9,4,259000
4,69006,France,Lyon 6ème,174,6,9,3,629000
5,69003,France,Lyon 3ème,130,7,9,1,265000
6,69002,France,Lyon 2ème,160,5,9,1,1300000
7,69004,France,Lyon 4ème,157,1,9,1,523000
8,69004,France,Lyon 4ème,74,2,9,1,251000
9,69004,France,Lyon 4ème,83,6,9,4,272000
10,69004,France,Lyon 4ème,19,3,9,2,82000
11,69100,France,Villeurbanne,46,7,9,4,169000
12,69100,France,Villeurbanne,122,2,9,1,425000
13,69100,France,Villeurbanne,75,6,9,4,135000
14,69300,France,Caluire et Cuire,350,2,9,1,1050000
15,69190,France,Saint-Fons,68,2,9,1,144000
16,69004,France,Lyon 4ème,237.94,1,9,3,650000
17,69100,France,Villeurbanne,52,5,9,3,189000
18,69210,France,L Arbresle,45.55,6,9,2,77000
19,69400,France,Villefranche sur Saone,99,3,9,3,155000
20,69510,France,Soucieu-en-Jarrest,120,5,9,1,170000
21,69700,France,Loire-sur-Rhone,130,1,9,6,239000
22,69700,France,Loire sur Rhone,118,8,9,5,249000
23,69700,France,Givors,118.86,7,9,1,249000
24,69210,France,Lentilly,240,7,9,1,480000
25,69130,France,Ecully,250,4,9,4,549000
26,69130,France,Ecully,207.78,4,9,1,549000
27,69006,France,Lyon 6ème,190,3,9,1,629000
28,69300,France,Caluire-et-Cuire,210,5,9,3,670000
29,69160,France,Tassin la Demi Lune,200,2,9,4,699000
30,69100,France,Villeurbanne,305,2,9,2,220000
31,69100,France,Villeurbanne,305,2,9,1,395000
32,69006,France,Lyon 6ème,194,1,9,1,618000
33,69003,France,Lyon 3ème,103.2,6,9,3,357000
34,69420,France,Condrieu,70,4,9,,96000
35,69500,France,Bron,129,2,9,,445000
36,69400,France,Villefranche-sur-Saône,100,3,9,,155000
37,69160,France,Tassin la Demi Lune,58.6,3,9,,169000
38,69160,France,Tassin la Demi Lune,60,,9,,189000
39,69400,France,Villefranche-sur-Saône,150,,9,,142000
40,69400,France,Villefranche-sur-Saône,105,,9,,187000
41,69150,France,Decines Charpieu,83,,9,,198000
42,69440,France,St Laurent d'Agny,55.1,,9,,116245
43,69440,France,St Laurent d'Agny,86.5,,9,,172400
44,69440,France,St Laurent d'Agny,88.46,,9,,184000
0,72000,France,Le Mans,140,6,9,1,128000
1,72000,France,Le Mans,407,5,9,4,495000
2,72000,France,Le Mans,118,5,9,2,169060
3,72290,France,Ballon,125,3,9,2,24000
4,72000,France,Le Mans,75,3,9,2,113000
5,72000,France,Le Mans,145,5,9,1,236000
6,72000,France,Le Mans,140,6,9,,128000
0,75008,France,Paris 8ème,57,2,9,1,950000
1,75010,France,Paris 10ème,138,5,9,3,1250000
2,75008,France,Paris 8ème,159,5,9,3,1395000
3,75012,France,Paris 12ème,440,10,9,1,1565000
4,75011,France,Paris 11ème,74,3,9,1,65000
5,75011,France,Paris 11ème,69,1,9,1,590000
6,75002,France,Paris 2ème,184,5,9,3,1825000
7,75014,France,Paris 14ème,170,5,9,3,1950000
8,75010,France,Paris 10ème,66,2,9,1,580000
9,75005,France,Paris 5ème,68,3,9,2,514000
10,75010,France,Paris 10ème,84,4,9,3,620000
11,75011,France,Paris 11ème,83,4,9,2,750000
12,75011,France,Paris 11ème,106.16,5,9,3,840000
13,75116,France,Paris 16ème,92,3,9,1,1240000
14,75010,France,Paris 10ème,148,5,9,3,1450000
15,75005,France,Paris 5ème,225,6,9,5,2350000
16,75017,France,Paris 17ème,185,7,9,4,2100000
17,75011,France,Paris 11ème,40,2,9,1,80000
18,75011,France,Paris 11ème,70,2,9,1,587000
19,75016,France,Paris 16ème,66,3,9,3,871000
20,75016,France,Paris 16ème,130,6,9,3,73000
21,75008,France,Paris 8ème,290,8,9,1,2980000
22,75007,France,Paris 7ème,113,1,9,1,900000
23,75002,France,Paris 2ème,210,2,9,5,1420000
24,75020,France,Paris 20ème,41,4,9,1,245000
25,75010,France,Paris 10ème,126,6,9,1,790000
26,75010,France,Paris 10ème,225,3,9,2,1890000
27,75011,France,Paris 11ème,69,1,9,1,60000
28,75013,France,Paris 13ème,37.8,2,9,2,345000
29,75018,France,Paris 18ème,62,2,9,1,398000
30,75011,France,Paris 11ème,56.8,3,9,1,426000
31,75020,France,Paris 20ème,71,2,9,2,472500
32,75018,France,Paris 18ème,46,1,9,1,525000
33,75011,France,Paris 11ème,69,4,9,2,590000
34,75019,France,Paris 19ème,82,4,9,2,620000
35,75019,France,Paris 19ème,82,3,9,1,620000
36,75011,France,Paris 11ème,83,3,9,3,669000
37,75019,France,Paris 19ème,100,4,9,1,738500
38,75018,France,Paris 18ème,175,4,9,3,775000
39,75005,France,Paris 5ème,74,2,9,3,785900
40,75014,France,Paris 14ème,103.65,4,9,2,795000
41,75019,France,Paris 19ème,123,4,9,1,850000
42,75010,France,Paris 10ème,100,4,9,2,880000
43,75011,France,Paris 11ème,79,3,9,3,885000
44,75006,France,Paris 6ème,93,5,9,3,890000
45,75014,France,Paris 14ème,134,5,9,2,890000
46,75018,France,Paris 18ème,128,7,9,3,895000
47,75010,France,Paris 10ème,176,4,9,,980000
48,75012,France,Paris 12ème,127,5,9,,1090000
49,75013,France,Paris 13ème,124,,9,,1145000
50,75010,France,Paris 10ème,150,6,9,5,1160000
51,75010,France,Paris 10ème,145,4,9,3,1180000
52,75010,France,Paris 10ème,193,6,9,4,1190000
53,75003,France,Paris 3ème,180,6,9,3,1190000
54,75011,France,Paris 11ème,184,5,9,3,1200000
55,75116,France,Paris 16ème,92,4,9,2,1219000
56,75016,France,Paris 16ème,92,3,9,2,1240000
57,75016,France,Paris 16ème,163,6,9,4,1245000
58,75116,France,Paris 16ème,91,3,9,1,1250000
59,75116,France,Paris 16ème,92,2,9,1,1250000
60,75017,France,Paris 17ème,185,5,9,3,1295000
61,75011,France,Paris 11ème,137,4,9,3,1312500
62,75011,France,Paris 11ème,166,4,9,2,1500000
63,75011,France,Paris 11ème,165,3,9,2,1590000
64,75018,France,Paris 18ème,294,7,9,3,1650000
65,75013,France,Paris 13ème,200,8,9,5,1650000
66,75015,France,Paris 15ème,170,6,9,4,1665000
67,75017,France,Paris 17ème,124,6,9,3,1690000
68,75011,France,Paris 11ème,251,6,9,4,1785000
69,75006,France,Paris 6ème,70,2,9,1,1800000
70,75010,France,Paris 10ème,327,6,9,5,1850000
71,75012,France,Paris 12ème,220,5,9,4,2050000
72,75014,France,Paris 14ème,152,4,9,2,2400000
73,75006,France,Paris 6ème,152,4,9,2,2400000
74,75007,France,Paris 7ème,152,4,9,2,2400000
75,75005,France,Paris 5ème,192,5,9,3,2590000
76,75006,France,Paris 6ème,80,3,9,1,400000
77,75018,France,Paris 18ème,65,2,9,2,545000
78,75020,France,Paris 20ème,100,3,9,1,580000
79,75014,France,Paris 14ème,68,2,9,4,650000
80,75018,France,Paris 18ème,190,8,9,1,699000
81,75009,France,Paris 9ème,137,3,9,2,935100
82,75018,France,Paris 18ème,103,4,9,3,950000
83,75011,France,Paris 11ème,177,5,9,2,1025000
84,75006,France,Paris 6ème,208,4,9,3,1950000
85,75011,France,Paris 11ème,182,6,9,2,2450000
86,75014,France,Paris 14ème,74,3,9,2,630000
87,75016,France,Paris 16ème,150,5,9,1,890000
88,75010,France,Paris 10ème,258,3,9,3,1349000
89,75020,France,Paris 20ème,52,2,9,3,500000
90,75011,France,Paris 11ème,64,4,9,1,505000
91,75017,France,Paris 17ème,83,4,9,2,590000
92,75017,France,Paris 17ème,111,1,9,3,790000
93,75005,France,Paris 5ème,62,3,9,3,855900
94,75015,France,Paris 15ème,80.1,6,9,2,995000
95,75003,France,Paris 3ème,157,5,9,2,1220000
96,75020,France,Paris 20ème,135,4,9,,1250000
97,75018,France,Paris 18ème,125,5,9,,1260000
98,75018,France,Paris 18ème,162,2,9,,1799000
99,75020,France,Paris 20ème,60,,9,,380000
100,75015,France,Paris 15ème,105,4,9,3,1050000
101,75011,France,Paris 11ème,65,3,9,2,650000
102,75020,France,Paris 20ème,130,6,9,4,949500
103,75018,France,Paris 18ème,110,3,9,1,989000
104,75019,France,Paris 19ème,69,2,9,2,550000
105,75011,France,Paris 11ème,166,5,9,3,1389000
106,75011,France,Paris 11ème,48,3,9,1,429000
107,75018,France,Paris 18ème,90,6,9,1,420000
108,75011,France,Paris 11ème,73,3,9,1,740000
109,75013,France,Paris 13ème,178,1,9,3,352000
110,75002,France,Paris 2ème,160,3,9,2,1390000
111,75003,France,Paris 3ème,34,2,9,1,335000
112,75011,France,Paris 11ème,85,4,9,4,699000
113,75011,France,Paris 11ème,80,3,9,1,819000
114,75009,France,Paris 9ème,76,2,9,2,828800
115,75014,France,Paris 14ème,172,7,9,2,1380000
116,75020,France,Paris 20ème,60,2,9,3,415000
117,75011,France,Paris 11ème,70,2,9,1,599000
118,75019,France,Paris 19ème,100,3,9,1,645000
119,75011,France,Paris 11ème,85,3,9,3,950000
120,75002,France,Paris 2ème,240,6,9,1,2100000
121,75116,France,Paris 16ème,91,2,9,1,1250000
122,75010,France,Paris 10ème,200,1,9,3,1260000
123,75020,France,Paris 20ème,89,4,9,1,435000
124,75010,France,Paris 10ème,62,2,9,1,449000
125,75017,France,Paris 17ème,43,2,9,1,464000
126,75020,France,Paris 20ème,88,4,9,2,480000
127,75011,France,Paris 11ème,45,2,9,1,510000
128,75018,France,Paris 18ème,46,3,9,2,525000
129,75020,France,Paris 20ème,75,2,9,3,615000
130,75011,France,Paris 11ème,75,3,9,2,680000
131,75011,France,Paris 11ème,73,2,9,1,692408
132,75014,France,Paris 14ème,71,4,9,3,709000
133,75011,France,Paris 11ème,87,4,9,3,732950
134,75019,France,Paris 19ème,100,3,9,3,738000
135,75017,France,Paris 17ème,89.46,3,9,1,745000
136,75011,France,Paris 11ème,150,5,9,1,780000
137,75019,France,Paris 19ème,150,5,9,2,780000
138,75020,France,Paris 20ème,150,5,9,3,780000
139,75003,France,Paris 3ème,84,3,9,1,820000
140,75009,France,Paris 9ème,75,3,9,2,840000
141,75018,France,Paris 18ème,111.8,4,9,3,850000
142,75020,France,Paris 20ème,127,5,9,2,850000
143,75009,France,Paris 9ème,59.75,1,9,2,880000
144,75004,France,Paris 4ème,146,4,9,2,890000
145,75019,France,Paris 19ème,212,5,9,2,950000
146,75014,France,Paris 14ème,81,3,9,,950000
147,75011,France,Paris 11ème,84,3,9,,950000
148,75011,France,Paris 11ème,85,3,9,,950000
149,75018,France,Paris 18ème,102,4,9,,1095000
150,75004,France,Paris 4ème,82.44,3,9,2,1100000
151,75004,France,Paris 4ème,82.44,3,9,2,1100000
152,75013,France,Paris 13ème,121.73,4,9,3,1150000
153,75018,France,Paris 18ème,124,4,9,3,1150000
154,75012,France,Paris 12ème,94.47,5,9,4,1155000
155,75010,France,Paris 10ème,145.4,6,9,5,1160000
156,75010,France,Paris 10ème,154.59,4,9,3,1180000
157,75003,France,Paris 3ème,177,5,9,4,1210000
158,75016,France,Paris 16ème,92,3,9,1,1240000
159,75009,France,Paris 9ème,123,5,9,3,1240000
160,75016,France,Paris 16ème,90.46,3,9,1,1245000
161,75018,France,Paris 18ème,127,5,9,3,1270000
162,75020,France,Paris 20ème,340,7,9,5,1290000
163,75013,France,Paris 13ème,194.67,7,9,4,1290000
164,75011,France,Paris 11ème,149.4,5,9,4,1298000
165,75003,France,Paris 3ème,143,7,9,6,1300000
166,75010,France,Paris 10ème,196,3,9,2,1320000
167,75011,France,Paris 11ème,152,5,9,3,1349000
168,75011,France,Paris 11ème,155,5,9,3,1349000
169,75011,France,Paris 11ème,217,5,9,3,1350000
170,75011,France,Paris 11ème,150,3,9,1,1365000
171,75011,France,Paris 11ème,150,3,9,2,1365000
172,75010,France,Paris 10ème,234,4,9,2,1400000
173,75010,France,Paris 10ème,195,5,9,2,1445000
174,75016,France,Paris 16ème,156,6,9,3,1576000
175,75002,France,Paris 2ème,85,3,9,1,1583550
176,75016,France,Paris 16ème,223.45,6,9,4,1590000
177,75011,France,Paris 11ème,164.15,3,9,2,1590000
178,75020,France,Paris 20ème,180,7,9,3,1596000
179,75018,France,Paris 18ème,150,4,9,2,1627500
180,75011,France,Paris 11ème,208,7,9,3,1640000
181,75020,France,Paris 20ème,262,5,9,4,1750000
182,75010,France,Paris 10ème,285.51,5,9,3,1780000
183,75011,France,Paris 11ème,272,5,9,3,2200000
184,75006,France,Paris 6ème,195,7,9,4,2600000
185,75014,France,Paris 14ème,300,10,9,5,3125000
186,75020,France,Paris 20ème,185,5,9,4,1350000
187,75008,France,Paris 8ème,45,3,9,1,275000
188,75017,France,Paris 17ème,61,3,9,2,418000
189,75012,France,Paris 12ème,60,3,9,1,450000
190,75017,France,Paris 17ème,56,2,9,1,495000
191,75008,France,Paris 8ème,80,5,9,3,590000
192,75008,France,Paris 8ème,90,4,9,2,590000
193,75011,France,Paris 11ème,70,2,9,1,590000
194,75011,France,Paris 11ème,98,4,9,3,745000
195,75003,France,Paris 3ème,80,3,9,2,830000
196,75014,France,Paris 14ème,65,3,9,2,870000
197,75010,France,Paris 10ème,338,12,9,5,890000
198,75014,France,Paris 14ème,72,3,9,2,960000
199,75008,France,Paris 8ème,175,6,9,3,1000000
0,76000,France,Rouen,103,5,9,3,224000
1,76400,France,Fecamp,144,8,9,3,250000
2,76300,France,Sotteville les Rouen,175,5,9,3,262000
3,76000,France,Rouen,225,7,9,3,660000
4,76100,France,Rouen,89.82,3,9,1,197000
5,76400,France,Fecamp,238,7,9,4,275000
6,76000,France,Rouen,105,5,9,3,250000
7,76000,France,Rouen,125,6,9,3,159500
8,76600,France,Le Havre,190,,9,,442000
0,80170,France,Rosieres en Santerre,150,3,9,3,260000
1,80000,France,Amiens,165,4,9,2,455000
2,80000,France,Amiens,180,3,9,2,575000
3,80160,France,Conty,168,3,9,2,176000
4,80000,France,Amiens,138.5,4,9,3,326000
0,83670,France,Barjols,347,5,9,3,330000
1,83600,France,Fréjus,100,4,9,3,499000
2,83700,France,St Raphael,228,6,9,5,390600
3,83670,France,Barjols,200,8,9,5,228000
4,83170,France,Brignoles,90,1,9,1,88000
5,83000,France,Toulon,99,1,9,1,254000
6,83470,France,Saint Maximin la Sainte Baume,85,2,9,1,199000
7,83000,France,Toulon,100,3,9,3,300000
8,83000,France,Toulon,235,4,9,3,472000
9,83370,France,St Aygulf,190,5,9,2,490000
10,83980,France,Le Lavandou,60,3,9,6,270000
11,83120,France,Le Plan-de-la-Tour,300,9,9,1,2400000
12,83390,France,Pierrefeu-du-Var,31.64,1,9,2,35000
13,83000,France,Toulon,185,5,9,,500000
14,83000,France,Toulon,69.23,3,9,,144000
0,87000,France,Limoges,303,1,9,1,181900
1,87000,France,Limoges,360,2,9,3,495000
2,87370,France,Saint-Sulpice-Laurière,90,,9,1,58000
3,87510,France,Saint-Gence,250,,9,,148000
0,92600,France,Asnieres sur Seine,335,6,9,3,1225000
1,92380,France,Garches,238,5,9,3,1050000
2,92500,France,Rueil Malmaison,270,6,9,4,1570000
3,92400,France,Courbevoie,443,7,9,4,1700000
4,92700,France,Colombes,176,7,9,6,660000
5,92300,France,Levallois-Perret,90,5,9,4,720000
6,92120,France,Montrouge,124,5,9,3,1010000
7,92400,France,Courbevoie,171,5,9,3,1040000
8,92400,France,Courbevoie,207,5,9,3,1040000
9,92800,France,Puteaux,199,5,9,4,1320000
10,92400,France,Courbevoie,298,9,9,3,1700000
11,92100,France,Boulogne-Billancourt,175,7,9,5,1870000
12,92150,France,Suresnes,360,7,9,5,1990000
13,92230,France,Gennevilliers,232,8,9,7,380000
14,92390,France,Villeneuve-la-Garenne,270,8,9,3,620000
15,92600,France,Asnières-sur-Seine,132,5,9,2,690000
16,92320,France,Chatillon,217,10,9,5,800000
17,92400,France,Courbevoie,151,6,9,4,1090000
18,92240,France,Malakoff,200,6,9,4,1390000
19,92400,France,Courbevoie,443,7,9,1,1600000
20,92230,France,Gennevilliers,145,3,9,3,345000
21,92700,France,Colombes,182,6,9,2,860000
22,92120,France,Montrouge,259,8,9,1,545000
23,92600,France,Asnières-sur-Seine,132,5,9,3,690000
24,92230,France,Gennevilliers,150,4,9,1,338000
25,92170,France,Vanves,100,10,9,1,58000
26,92800,France,Puteaux,480,4,9,1,1240000
27,92140,France,Clamart,94.7,2,9,2,535000
28,92400,France,Courbevoie,76,3,9,3,470000
29,92400,France,Courbevoie,76,2,9,2,470000
30,92400,France,Courbevoie,75.86,3,9,2,470000
31,92120,France,Montrouge,73,4,9,3,514000
32,92350,France,Le Plessis Robinson,97,3,9,4,535000
33,92400,France,Courbevoie,113.27,3,9,4,750000
34,92400,France,Courbevoie,113,4,9,3,750000
35,92150,France,Suresnes,111,7,9,4,760000
36,92700,France,Colombes,234,6,9,3,795000
37,92700,France,Colombes,220,5,9,1,970000
38,92400,France,Courbevoie,207,6,9,1,1040000
39,92240,France,Malakoff,207.19,7,9,3,1390000
40,92400,France,Courbevoie,443,1,9,1,1690000
41,92120,France,Montrouge,41,2,9,3,226000
42,92000,France,Nanterre,46.99,6,9,3,320000
43,92390,France,Villeneuve-la-Garenne,194,2,9,1,399000
44,92100,France,Boulogne-Billancourt,61,5,9,3,490000
45,92230,France,Gennevilliers,162,5,9,3,545000
46,92370,France,Chaville,119,1,9,,615000
47,92200,France,Neuilly-sur-Seine,40.5,5,9,,620000
48,92120,France,Montrouge,215,6,9,,649000
49,92000,France,Nanterre,131,,9,,728000
50,92100,France,Boulogne-Billancourt,180,8,9,5,760000
51,92210,France,Saint-Cloud,180,4,9,3,880000
52,92600,France,Asnieres sur Seine,176,6,9,5,913000
53,92600,France,Asnières-sur-Seine,159,6,9,3,949000
54,92300,France,Levallois-Perret,400,7,9,4,1000000
55,92340,France,Bourg la Reine,164,8,9,5,1050000
56,92130,France,Issy-les-Moulineaux,260,8,9,5,1100000
57,92000,France,Nanterre,400,9,9,6,1150000
58,92000,France,Nanterre,229,6,9,4,1150000
59,92300,France,Levallois-Perret,270,7,9,4,1450000
60,92200,France,Neuilly-sur-Seine,230,4,9,3,1550000
61,92400,France,Courbevoie,443,7,9,4,1590000
62,92000,France,Nanterre,120.49,4,9,3,443000
63,92000,France,Nanterre,125,4,9,3,459000
64,92000,France,Nanterre,161.2,5,9,4,570000
65,92000,France,Nanterre,137.5,5,9,4,573000
66,92220,France,Bagneux,280,7,9,5,590000
67,92800,France,Puteaux,300,5,9,3,1300000
68,92140,France,Clamart,249,1,9,2,645000
69,92110,France,Clichy,100,3,9,2,575000
70,92400,France,Courbevoie,132,5,9,10,690000
71,92150,France,Suresnes,157,7,9,3,680000
72,92800,France,Puteaux,500,10,9,3,1295000
73,92000,France,Nanterre,108,4,9,,645000
74,92700,France,Colombes,300,4,9,,1250000
75,92700,France,Colombes,,1,9,,395000
